,Message,Tweet Favorite Count,Retweet Count,Created At,Username,Likes,Location
2097,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 04:00:46,Silence,2006,"kl,malaysia"
2098,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 04:00:39,む,884,
2099,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 04:00:16,Linus Van Pelt,3084,
2100,RT @mysabahan: Find out what we need to do when the Air Pollution Index (API) in your area gets worse. Always take precautions especially a…,0,110,2019-09-19 03:59:48,Nur Syafiqah japalding @ rais,3,"Sabah, Malaysia"
2101,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:59:10,Nadzrul Azim,8845,"Gunong Semanggol, Perak"
2102,"RT @HdinHafizuddin: Malaysian: Asap kabut, tolonggg tolonggg jerebu!! Haze haze, pity our children, kids and older peoples. No air! No air!…",0,332,2019-09-19 03:59:03,EIZAM,3206,JAPAN
2103,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:58:14,eyza,26955,Malaysia
2104,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:57:59,Luna Nadia,20466,Malaysia
2105,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 03:57:41,ℓin 🌸,7423,
2106,RT @HJHAjaLatief: We need to educate ourselves and find new ways in clearing the land and forests for agriculture. #jerebu #haze,0,1,2019-09-19 03:57:33,Basyirah,1643,
2107,Me yesterday. Me today says nope after lelah and pening and gatal mata after walking in the haze for 30 minutes and… https://t.co/bqvjigieJe,0,0,2019-09-19 03:56:10,City Adele,74028,
2108,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:55:29,|-/,3479,
2109,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:52:56,iman,2377,
2110,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:51:57,iꙅᴎɘmib,6703,
2111,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:51:36,Rae,9715,Beyond Imagination
2112,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 03:50:59,Boi Yen 📸,62,"Selangor, Malaysia"
2113,"RT @Prashad07916832: Finally Haze Level Reach 200
Students : yeahhhh
School : noooooooo
Teachers : ah shit here we go again
#Jerebu #haze #…",0,55,2019-09-19 03:47:55,Aly || MBBSD📌,1722,
2114,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:45:03,rotikidd,2898,Kuala Lumpur City
2115,"Haze song, Stay home bro... #haze #Jerebu https://t.co/g3CqArFL7A",1,0,2019-09-19 03:45:01,#pepatah-pepatung,1753,"Ampang, Wilayah Persekutuan"
2116,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 03:44:43,Alif Hakeem | اليف حاكيم,45238,"Terengganu, Malaysia"
2117,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:44:03,✨,5549,
2118,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 03:40:33,nabila,11361,
2119,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:40:24,malin,5491,
2120,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:38:19,Nishel,17419,Worldwide 
2121,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:35:23,amirul,1939,"Perak, Malaysia"
2122,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:34:50,✰*･゜ﾟ･** piya **･゜ﾟ･* ✰,7689,"KJG, 43000"
2123,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:33:28,bodak molayu,4329,AMPG 68K
2124,RT @nsy_weena: Haze become worst day by day...and now the Air Pollution Index (API) it’s already 202... please drink a lot of water and avo…,0,2,2019-09-19 03:33:26,Syaf,73,
2125,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:30:36,mimi,47499,
2126,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 03:22:57,Cedric Diggory,55914,old trafford
2127,"Morning!
All schools in Selangor, Kuala Lumpur, Putrajaya and Penang will be closed today and friday.
#eTRUCX #Haze… https://t.co/rEEDaKjko8",0,0,2019-09-19 03:17:42,eTRUCX,14,Kuala Lumpur City
2128,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:14:34,Linggg,7293,Malaysia
2129,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:13:51,رفیع‎,9284,Malaysia
2130,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:10:05,🧜‍♂️,1575,"Sant Esteve de Palautordera, E"
2131,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:09:33,KAKYONG :),8505,
2132,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:08:57,شيما,474,🕋🇲🇾
2133,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 03:02:50,👻,784,
2134,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:02:15,Kasim Selamat,23054,Kuala lumpur
2135,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 03:00:04,yop,43094,Perak
2136,"RT @achickenperson: Dear Indonesia, instead of moving your capital city, might as well just move your whole country to elsewhere, far far a…",0,130,2019-09-19 02:58:13,Hasz,17701,MY
2137,"RT @HdinHafizuddin: Malaysian: Asap kabut, tolonggg tolonggg jerebu!! Haze haze, pity our children, kids and older peoples. No air! No air!…",0,332,2019-09-19 02:58:02,N I A I R A,508,
2138,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 02:57:54,keids.,823,
2139,"Alhamdullillah  .. todays is not as kelam as yesterday. 

#haze
#hazegoaway https://t.co/FAmqXV7P00",3,0,2019-09-19 02:57:20,Wan Normanizah,26,
2140,RT @isnmalaysia: Athletes vs. #Haze! It's important for all the athletes especially those who are training for #SeaGames2019 🥇 Tips to figh…,0,15,2019-09-19 02:55:40,Farhan,6623,F
2141,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:55:17,Peppermint,23409,Spellman's mansion
2142,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:54:36,Haziq,275,"Seremban, Negeri Sembilan"
2143,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:54:02,sansuay,5466,"Kelang, Selangor"
2144,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:53:47,𝓷𝓪𝓪 🌸,54533,"Trengganu, Malaysia"
2145,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:52:54,faisal,19632,"5,318 km jauh dari Tokyo 🎈"
2146,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:49:25,syahmi,2644,Melaka
2147,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:49:02,neva,5619,Malaysia
2148,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:46:46,نجواى,13654,
2149,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:44:28,adam shakillmyself,6481,"Derry,Maine"
2150,"Haze History
#haze
#jerebu https://t.co/a8CYPx0TYV",1,0,2019-09-19 02:42:23,JF,38,Earth
2151,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 02:41:49,w,68137,
2152,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:30:56,nāurā 🌸,1360,"Kuching, Sarawak"
2153,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:28:42,LifeSucks,15138,"Kubang Pasu, Kedah"
2154,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:28:27,Jadens bloxburg builds,19,
2155,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:27:30,فاءيز/تايݢر,11982,
2156,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:27:22,Nadi,14567,Kuala Lumpur Federal Territory
2157,"RT @achickenperson: Dear Indonesia, instead of moving your capital city, might as well just move your whole country to elsewhere, far far a…",0,130,2019-09-19 02:26:17,Tengku Aniq,310,
2158,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:26:12,izwaani,54149,
2159,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 02:21:52,Related,367,
2160,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:21:32,princess,14717,
2161,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:21:18,HULK,629,Malaysia
2162,"RT @nzrthmn: Kenapa ramai kata govt tak buat apa-apa pasal haze? Cloud seeding, offering assistance to indonesia to help put out the fire,…",0,9,2019-09-19 02:17:11,Nurzulaikha,23725,
2163,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:16:11,Ikhwan,6017,"Kuala Lipis, Pahang"
2164,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:14:25,syaf,10978,🇲🇾
2165,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:14:16,Salina,19055,
2166,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:13:23,aida nabihah 💫,30617,"Kedah, Malaysia"
2167,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:13:13,afiq aiman,2409,高知 南国市
2168,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 02:11:15,kopi latte,1728,BWN 
2169,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 02:11:04,alisa,1399,
2170,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:10:10,düch,10596,Baltigo
2171,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:09:32,najib,22140,somewhere
2172,"RT @shahrimtamrin: We love you #Indonesia

#Jerebu #Haze

Air pollution particles found on foetal side of placentas

 - Research finds blac…",0,60,2019-09-19 02:07:53,5/9,1017,
2173,"RT @achickenperson: Dear Indonesia, instead of moving your capital city, might as well just move your whole country to elsewhere, far far a…",0,130,2019-09-19 02:04:18,crookedfingers,225,Malaysia
2174,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:03:27,Wanirsalina,13739,
2175,RT @zackarboi: the whole of Malaysia is just gonna look like some fucking silent hill game thanks to the fucking haze #Jerebu,0,3,2019-09-19 02:01:18,RinoPiPo,18,
2176,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 02:01:01,𝐚𝐬𝐲𝐢𝐤𝐢𝐧,1851,fremmer ❤️✨
2177,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 01:57:23,bella 🌸,2440,Brunei
2178,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 01:56:54,damir,5709,
2179,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 01:54:19,Cami's,3155,
2180,"RT @Mhmmdazmn: Same place but different quality of air.
#Jerebu #Haze #Imsad https://t.co/tVYKSRU9Rv",0,12,2019-09-19 01:53:37,𝐚𝐬𝐲𝐢𝐤𝐢𝐧,1851,fremmer ❤️✨
2181,"RT @HdinHafizuddin: Malaysian: Asap kabut, tolonggg tolonggg jerebu!! Haze haze, pity our children, kids and older peoples. No air! No air!…",0,332,2019-09-19 01:53:11,aιzιe,48853,
2182,RT @TheDisyahere: Stay safe everyone. #haze #jerebu https://t.co/NROJBUNdUD,0,44,2019-09-19 01:49:59,Sang Gemersik ✿,1639,"Jerantut, Pahang"
2183,"RT @HdinHafizuddin: Malaysian: Asap kabut, tolonggg tolonggg jerebu!! Haze haze, pity our children, kids and older peoples. No air! No air!…",0,332,2019-09-19 01:49:41,Saifullah,67,"Negeri Sembilan, Malaysia"
2184,"RT @DianaParish: Everyone! If you’re wearing the surgery mask when there’s haze, there is no function bcs it can’t block the small particle…",0,70,2019-09-19 01:49:03,aniad,3034,"Osaka, japan"
2185,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 01:48:39,🍥🍥,34177,
2186,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-19 01:48:02,akmal,329,nowhere
2187,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-19 01:47:27,.,1497,"Selangor, Malaysia"
2188,"RT @TheChekMad: The haze is not getting any better.. 😤

#Jerebu #HazeMalaysia #ThanksIndonesia #AnnualHaze https://t.co/4mqVoFe9A0",0,126,2019-09-19 01:47:10,Miss Didie 🌸,2478,"Putrajaya, Malaysia"
